Page path and screen class,Region,Views,Users,New users,Views per user,Average engagement time,Unique user scrolls,Event count,Conversions,Total revenue
/stigma,Maryland,41,37,10,1.1081081081081100,15.405405405405400,0,171,0,0
/,Zurich,5,5,4,1,15.4,0,29,0,0
/stigma005,Ontario,4,5,0,0.8,15.4,0,17,0,0
/,San Juan,14,11,10,1.2727272727272700,15.363636363636400,0,58,0,0
/stigma003,New York,21,20,8,1.05,15.35,0,87,0,0
/queerness,(not set),45,38,18,1.1842105263157900,15.342105263157900,0,188,0,0
/gender,Ohio,176,139,68,1.2661870503597100,15.338129496402900,0,681,0,0
/gender001,New South Wales,2,3,0,0.6666666666666670,15.333333333333300,0,10,0,0
/poster,New Hampshire,3,3,1,1,15.333333333333300,0,15,0,0
/stigma,South Holland,6,6,1,1,15.333333333333300,0,18,0,0
/stress,Attica,4,3,0,1.3333333333333300,15.333333333333300,0,12,0,0
/stress,Maharashtra,12,7,2,1.7142857142857100,15.285714285714300,0,37,0,0
/gender001,New York,78,70,12,1.1142857142857100,15.271428571428600,0,292,0,0
/crisis-resources,West Virginia,4,4,1,1,15.25,0,23,0,0
/queer007,Arizona,4,4,0,1,15.25,0,14,0,0
/queerness,Nairobi County,4,4,4,1,15.25,0,22,0,0
/stigma,Maine,12,12,5,1,15.25,0,55,0,0
/stigma001,England,10,8,3,1.25,15.25,1,51,0,0
/stigma004,Oregon,3,4,0,0.75,15.25,0,13,0,0
/stress,Araucania,3,4,4,0.75,15.25,0,19,0,0
/queer006,Illinois,13,10,3,1.3,15.2,0,47,0,0
/gender,Kentucky,34,28,14,1.2142857142857100,15.178571428571400,0,134,0,0
/stress,Kansas,17,15,6,1.1333333333333300,15.133333333333300,0,70,0,0
/queer001,North Carolina,35,34,8,1.0294117647058800,15.117647058823500,0,148,0,0
/,Lombardy,22,18,14,1.2222222222222200,15.11111111111110,0,106,0,0
/queer003,New York,65,54,19,1.2037037037037000,15.074074074074100,0,235,0,0
/gender,British Columbia,16,15,10,1.0666666666666700,15.066666666666700,0,81,0,0
/lgbt-center-locator,Georgia,21,17,3,1.2352941176470600,15.058823529411800,0,113,0,0
/gender,Kansas,19,20,7,0.95,15.05,0,79,0,0
/,Massachusetts,506,469,404,1.0788912579957400,15.019189765458400,0,2483,0,0
/,Al Madinah Province,1,1,1,1,15,0,7,0,0
/,Baja California Sur,5,4,2,1.25,15,0,22,0,0
/,Silistra,1,1,0,1,15,0,4,0,0
/about,Hauts-de-France,1,1,1,1,15,0,7,0,0
/aps,California,3,3,2,1,15,0,13,0,0
/concealment,Illinois,2,1,0,2,15,0,6,0,0
/crisis-resources,Iowa,1,1,0,1,15,0,6,0,0
/gender,Braga,1,1,0,1,15,0,3,0,0
/gender,Cairo Governorate,1,1,1,1,15,0,5,0,0
/gender001,Kansas,3,3,1,1,15,0,16,0,0
/gender003,Oklahoma,1,1,0,1,15,0,3,0,0
/gender003,Tel Aviv District,1,1,0,1,15,0,3,0,0
/gender006,British Columbia,5,4,2,1.25,15,0,19,0,0
/gender006,New Hampshire,3,2,0,1.5,15,0,10,0,0
/gender006,Shumen Province,1,1,0,1,15,0,4,0,0
/gender007,Nebraska,1,1,0,1,15,0,4,0,0
/gender008,Shumen Province,2,1,0,2,15,0,6,0,0
/gender010,Jalisco,1,1,0,1,15,0,4,0,0
/gender010,North Holland,2,2,0,1,15,0,7,0,0
/gender010,Pest County,2,1,0,2,15,0,7,0,0
/gender011,Kansas,1,1,0,1,15,0,5,0,0
/gender012,Jalisco,1,1,0,1,15,0,4,0,0
/gender35,Mary,1,1,1,1,15,0,6,0,0
/guidemap,Michigan,1,1,0,1,15,0,4,0,0
/lgbt-center-locator,North Dakota,1,1,0,1,15,0,7,0,0
/mental-health-resources,Budapest,1,1,0,1,15,0,4,0,0
/mental-health-resources,Flanders,1,1,0,1,15,0,5,0,0
/mental-health-resources,Jalisco,2,2,0,1,15,0,8,0,0
/poster,Antioquia,1,1,0,1,15,0,6,0,0
/poster,Cairo Governorate,1,1,0,1,15,0,5,0,0
/privacy-policy,County Dublin,0,1,0,0,15,0,5,0,0
/pronouns101,Chiang Mai,0,1,1,0,15,0,7,0,0
/pronouns101,County Dublin,1,1,0,1,15,0,2,0,0
/queer001,Bavaria,1,1,1,1,15,0,7,0,0
/queer001,Lazio,1,1,0,1,15,0,3,0,0
/queer002,State of Sao Paulo,1,1,1,1,15,0,6,0,0
/queer003,Region of Southern Denmark,0,1,0,0,15,0,7,0,0
/queer005,Pays de la Loire,1,1,0,1,15,0,3,0,0
/queer006,(not set),2,2,0,1,15,0,8,0,0
/queer006,Arizona,5,5,0,1,15,0,17,0,0
/queer008,Alaska,1,1,0,1,15,0,8,0,0
/queer008,State of Parana,1,1,0,1,15,0,3,0,0
/queer009,Washington,3,3,0,1,15,0,20,0,0
/queer03,Central Luzon,1,1,1,1,15,0,5,0,0
/queerness,Borsod-Abauj-Zemplen,1,1,0,1,15,0,4,0,0
/queerness,Buenos Aires Province,2,1,0,2,15,0,6,0,0
/queerness,Catalonia,2,2,1,1,15,0,8,0,0
/queerness,Emilia-Romagna,2,1,0,2,15,0,5,0,0
/queerness,Hanoi,1,1,1,1,15,0,6,0,0
/queerness,Seoul,1,1,0,1,15,0,5,0,0
/queerness,Tehran,1,1,0,1,15,0,4,0,0
/queerness,Utrecht,4,4,3,1,15,0,21,0,0
/saved,Tbilisi,1,1,0,1,15,0,5,0,0
/sexuality101,State of Parana,1,1,0,1,15,0,2,0,0
/stigma,Attica,5,5,2,1,15,0,17,0,0
/stigma,County Galway,1,1,1,1,15,0,7,0,0
/stigma,State of Rio de Janeiro,2,2,0,1,15,0,8,0,0
/stigma001,Maryland,8,7,4,1.1428571428571400,15,0,40,0,0
/stigma002,Hawke's Bay,1,1,0,1,15,0,4,0,0
/stigma008,Jalisco,1,1,0,1,15,0,9,0,0
/stress002,Burgas,1,1,0,1,15,0,4,0,0
/stress002,Quebec,1,1,0,1,15,0,5,0,0
/stress003,State of Rio de Janeiro,1,1,0,1,15,0,5,0,0
/stress007,Misiones Province,1,1,0,1,15,0,4,0,0
/stress009,Tennessee,2,1,0,2,15,0,6,0,0
/terms,Alabama,1,1,0,1,15,0,3,0,0
/terms,Washington,2,1,0,2,15,0,6,0,0
/gender,West Virginia,20,20,12,1,14.95,0,85,0,0
/queerness,Kentucky,22,19,10,1.1578947368421100,14.947368421052600,0,93,0,0
/,Calabarzon,10,8,7,1.25,14.875,0,42,0,0
/stress004,North Carolina,8,7,0,1.1428571428571400,14.857142857142900,0,25,0,0
/,Rivers,6,6,5,1,14.833333333333300,0,28,0,0
/lgbt-center-locator,British Columbia,8,6,0,1.3333333333333300,14.833333333333300,0,37,0,0
/gender,Metro Manila,7,5,2,1.4,14.8,0,25,0,0
/gender001,New Mexico,5,5,3,1,14.8,0,25,0,0
/gender003,Alabama,6,5,0,1.2,14.8,0,21,0,0
/,Hawaii,68,60,55,1.1333333333333300,14.783333333333300,0,314,0,0
/,British Columbia,67,59,56,1.1355932203389800,14.779661016949200,0,332,0,0
/queerness,New Mexico,13,13,10,1,14.76923076923080,0,64,0,0
/,North Carolina,502,473,403,1.0613107822410100,14.761099365750500,0,2354,0,0
/gender012,Texas,8,8,2,1,14.75,0,35,0,0
/stigma,New Hampshire,8,8,1,1,14.75,0,31,0,0
/stress,Manitoba,4,4,1,1,14.75,0,15,0,0
/spreadtheword,Utah,3,3,3,1,14.666666666666700,0,18,0,0
/crisis-resources,Ontario,20,19,3,1.0526315789473700,14.631578947368400,0,98,0,0
/spreadtheword,(not set),13,13,12,1,14.615384615384600,0,66,0,0
/gender011,Ohio,5,5,1,1,14.6,0,17,0,0
/queerness,Maharashtra,6,7,3,0.8571428571428570,14.571428571428600,0,31,0,0
/,Tachira,3,2,3,1.5,14.5,0,14,0,0
/poster,Utah,4,4,1,1,14.5,0,20,0,0
/stigma,Tabasco,3,2,1,1.5,14.5,0,13,0,0
/stigma007,Ohio,8,4,1,2,14.5,0,23,0,0
/stigma010,Michigan,2,2,0,1,14.5,0,9,0,0
/stress,Jakarta,2,2,0,1,14.5,0,8,0,0
/stress,South Holland,5,4,2,1.25,14.5,0,21,0,0
/stress006,Maine,1,2,1,0.5,14.5,0,8,0,0
/stress007,Maharashtra,4,2,0,2,14.5,0,10,0,0
/lgbt-center-locator,New York,79,62,10,1.2741935483871000,14.483870967741900,0,411,0,0
/queer010,California,32,23,8,1.391304347826090,14.478260869565200,0,133,0,0
/gender001,Florida,35,32,6,1.09375,14.4375,0,137,0,0
/stress,Queensland,14,12,5,1.1666666666666700,14.416666666666700,0,53,0,0
/queer007,Colorado,5,5,0,1,14.4,0,23,0,0
/stigma,Connecticut,13,10,2,1.3,14.4,0,48,0,0
/stigma,North Holland,7,5,3,1.4,14.4,0,23,0,0
/queer006,California,35,30,8,1.1666666666666700,14.366666666666700,0,144,0,0
/,West Bengal,3,3,2,1,14.333333333333300,0,13,0,0
/about,Tennessee,5,6,3,0.8333333333333330,14.333333333333300,0,24,0,0
/queer010,Maryland,3,3,0,1,14.333333333333300,0,11,0,0
/stress005,New Hampshire,2,3,1,0.6666666666666670,14.333333333333300,0,11,0,0
/stress009,Michigan,5,3,0,1.6666666666666700,14.333333333333300,0,16,0,0
/,Louisiana,119,110,93,1.0818181818181800,14.309090909090900,0,541,0,0
/queer003,Ontario,17,15,1,1.1333333333333300,14.266666666666700,0,66,0,0
/queer001,Alberta,13,12,3,1.0833333333333300,14.25,0,49,0,0
/queer010,Texas,4,4,1,1,14.25,0,15,0,0
/stigma008,California,14,12,2,1.1666666666666700,14.25,0,73,0,0
/queerness,South Holland,8,5,2,1.6,14.2,0,33,0,0
/,Tennessee,237,219,183,1.082191780821920,14.168949771689500,0,1121,0,0
/queerness,Delaware,7,7,5,1,14.142857142857100,0,34,0,0
/stress001,Utah,11,7,0,1.5714285714285700,14.142857142857100,0,34,0,0
/stigma002,Illinois,22,17,1,1.2941176470588200,14.117647058823500,0,81,0,0
/gender006,Virginia,27,24,4,1.125,14.083333333333300,0,105,0,0
/,County Cork,1,1,1,1,14,0,5,0,0
/,Idaho,67,64,52,1.046875,14,0,315,0,0
/,Lviv Oblast,1,1,1,1,14,0,4,0,0
/,Northwest Territories,1,1,1,1,14,0,8,0,0
/,Porto District,7,7,7,1,14,0,47,0,0
/,Viana do Castelo District,1,1,1,1,14,0,8,0,0
/Vinteresting,New York,1,1,1,1,14,0,6,0,0
/cookiepolicy,Florida,2,2,2,1,14,0,9,0,0
/crisis-resources,Saitama,1,1,0,1,14,0,9,0,0
/crisis-resources,Tel Aviv District,1,1,1,1,14,0,8,0,0
/gender,Canterbury,3,1,0,3,14,0,5,0,0
/gender,Saitama,2,1,0,2,14,0,9,0,0
/gender,Tamaulipas,2,2,1,1,14,0,8,0,0
/gender,Trondelag,1,1,0,1,14,0,3,0,0
/gender001,Nebraska,6,4,0,1.5,14,0,19,0,0
/gender002,West Virginia,1,1,0,1,14,0,4,0,0
/gender004,Canterbury,1,1,0,1,14,0,4,0,0
/gender004,County Donegal,2,2,2,1,14,0,12,0,0
/gender006,Louisiana,5,5,1,1,14,0,22,0,0
/gender006,South Holland,3,2,0,1.5,14,0,12,0,0
/gender007,Central Division,2,1,0,2,14,0,4,0,0
/gender008,North Dakota,1,1,0,1,14,0,3,0,0
/gender008,Queensland,1,1,1,1,14,0,5,0,0
/gender009,Alberta,1,1,0,1,14,0,3,0,0
/gender009,Kentucky,1,1,0,1,14,0,4,0,0
/gender010,Bourgogne-Franche-Comte,1,1,0,1,14,0,3,0,0
/gender011,Capital Region of Denmark,1,1,0,1,14,0,3,0,0
/gender012,Kansas,1,1,0,1,14,0,6,0,0
/internalized-stigma,Illinois,10,1,0,10,14,0,24,0,0
/lgbt-center-locator,Alberta,1,1,0,1,14,0,5,0,0
/lgbt-center-locator,Lima Region,1,1,1,1,14,0,7,0,0
/lgbt-center-locator,New Hampshire,2,2,0,1,14,0,14,0,0
/lgbt-center-locator,Uttar Pradesh,1,1,0,1,14,0,7,0,0
/poster,Hawke's Bay,1,1,0,1,14,0,5,0,0
/poster,Iowa,2,2,0,1,14,0,10,0,0
/poster,New Mexico,2,2,0,1,14,0,10,0,0
/poster,Saint George Parish,1,1,0,1,14,0,5,0,0
/qchatspace,Missouri,1,1,1,1,14,0,8,0,0
/queer002,Tehran,1,1,0,1,14,0,2,0,0
/queer003,Canterbury,1,1,0,1,14,0,3,0,0
/queer004,Idaho,1,1,0,1,14,0,3,0,0
/queer004,New Hampshire,1,1,0,1,14,0,3,0,0
/queer005,Oklahoma,1,1,0,1,14,0,2,0,0
/queer006,South Dakota,1,1,0,1,14,0,7,0,0
/queer007,Shumen Province,1,1,0,1,14,0,3,0,0
/queer009,Alberta,2,1,0,2,14,0,6,0,0
/queer009,Louisiana,2,1,0,2,14,0,5,0,0
/queer010,Shumen Province,1,1,0,1,14,0,3,0,0
/queerness,Baghdad Governorate,1,1,0,1,14,0,4,0,0
/queerness,Bratislava Region,1,1,0,1,14,0,3,0,0
/queerness,Guanajuato,1,1,0,1,14,0,3,0,0
/queerness,Sindh,1,1,1,1,14,0,5,0,0
/queerness,State of Sao Paulo,2,2,2,1,14,0,13,0,0
/queerness,Western Australia,3,2,0,1.5,14,0,9,0,0
/sexuality101,Battambang Province,1,1,0,1,14,0,4,0,0
/sexuality101,Coahuila,1,1,1,1,14,0,6,0,0
/stigma,Hawke's Bay,1,1,0,1,14,0,3,0,0
/stigma,Oslo,2,2,0,1,14,0,6,0,0
/stigma,Santiago Metropolitan Region,2,2,1,1,14,0,9,0,0
/stigma,South District,2,1,0,2,14,0,4,0,0
/stigma,Taranaki,1,1,0,1,14,0,4,0,0
/stigma001,Connecticut,2,3,0,0.6666666666666670,14,0,18,0,0
/stigma001,Nevada,1,1,0,1,14,0,4,0,0
/stigma001,Shumen Province,2,1,0,2,14,0,6,0,0
/stigma002,Queensland,1,1,0,1,14,0,5,0,0
/stigma003,South Holland,1,1,0,1,14,0,4,0,0
/stigma003,Vermont,1,1,0,1,14,0,4,0,0
/stigma004,Massachusetts,7,5,0,1.4,14,0,34,0,0
/stigma004,New Jersey,3,2,0,1.5,14,0,12,0,0
/stigma005,Montana,1,1,1,1,14,0,5,0,0
/stigma006,Indiana,2,2,1,1,14,0,8,0,0
/stigma007,Emilia-Romagna,1,1,0,1,14,0,3,0,0
/stigma008,Connecticut,1,1,0,1,14,0,4,0,0
/stigma009,Colorado,3,2,0,1.5,14,0,9,0,0
/stigma010,(not set),1,1,0,1,14,0,4,0,0
/stigma010,North Carolina,1,1,0,1,14,0,5,0,0
/stress,Braga,1,1,0,1,14,0,4,0,0
/stress,Coahuila,1,1,0,1,14,0,3,0,0
/stress,KwaZulu-Natal,2,1,1,2,14,0,7,0,0
/stress,Sharjah,1,1,0,1,14,0,3,0,0
/stress001,Kansas,4,3,0,1.3333333333333300,14,0,13,0,0
/stress001,Oklahoma,7,2,0,3.5,14,0,24,0,0
/stress001,Telangana,2,1,0,2,14,0,8,0,0
/stress003,North Rhine-Westphalia,1,1,0,1,14,0,5,0,0
/stress004,Lower Saxony,1,1,0,1,14,0,6,0,0
/stress007,Oregon,3,3,0,1,14,0,10,0,0
/stress007,Rhode Island,1,1,0,1,14,0,3,0,0
/stress009,Maharashtra,2,1,0,2,14,0,7,0,0
/stress010,Tennessee,1,1,0,1,14,0,13,0,0
/stress013,Connecticut,1,1,0,1,14,0,4,0,0
/whoyouare,Greater Accra Region,2,1,0,2,14,0,6,0,0
/whoyouare,Guangdong Province,1,1,0,1,14,0,4,0,0
/whoyouare,Hessen,1,1,0,1,14,0,3,0,0
/whoyouare,South Australia,1,1,0,1,14,0,3,0,0
/whoyouare,Uttar Pradesh,1,1,0,1,14,0,4,0,0
/,Pennsylvania,746,624,521,1.1955128205128200,13.9375,0,3443,0,0
/gender003,Oregon,9,10,2,0.9,13.9,0,43,0,0
/stress013,New York,11,10,2,1.1,13.9,0,50,0,0
/,Bavaria,17,16,12,1.0625,13.875,0,85,0,0
/gender002,Arizona,13,12,0,1.0833333333333300,13.833333333333300,0,48,0,0
/stigma,North Dakota,4,5,0,0.8,13.8,0,18,0,0
/stigma007,Colorado,7,5,0,1.4,13.8,0,27,0,0
/stress,Nevada,15,14,4,1.0714285714285700,13.785714285714300,0,54,0,0
/gender001,England,26,25,11,1.04,13.76,0,119,0,0
/gender,Quebec,4,4,2,1,13.75,0,20,0,0
/queer009,Virginia,4,4,2,1,13.75,0,16,0,0
/stigma008,Ontario,4,4,0,1,13.75,0,20,0,0
/queerness,Wyoming,9,7,3,1.2857142857142900,13.714285714285700,0,39,0,0
/,Apulia,4,3,2,1.3333333333333300,13.666666666666700,0,15,0,0
/,Valencian Community,3,3,2,1,13.666666666666700,0,15,0,0
/gender012,Oklahoma,3,3,0,1,13.666666666666700,0,11,0,0
/home-2,California,9,3,0,3,13.666666666666700,0,36,0,0
/stigma001,Massachusetts,14,12,1,1.1666666666666700,13.666666666666700,0,60,0,0
/stigma002,Ontario,5,5,1,1,13.6,0,23,0,0
/crisis-resources,North Carolina,9,9,3,1,13.555555555555600,0,46,0,0
/,Saitama,2,2,1,1,13.5,0,12,0,0
/crisis-resources,Minnesota,6,6,4,1,13.5,0,37,0,0
/crisis-resources,Tbilisi,2,2,0,1,13.5,0,11,0,0
/lgbt-center-locator,Vermont,5,4,0,1.25,13.5,0,29,0,0
/queer00,Minnesota,2,2,1,1,13.5,0,10,0,0
/stigma002,Idaho,2,2,0,1,13.5,0,8,0,0
/stress,County Dublin,2,2,0,1,13.5,0,5,0,0
/stress001,Quebec,3,2,0,1.5,13.5,0,16,0,0
/stress007,Ontario,5,4,0,1.25,13.5,0,18,0,0
/,Ohio,491,453,375,1.0838852097130200,13.492273730684300,0,2279,0,0
/queer003,Massachusetts,24,17,3,1.411764705882350,13.411764705882400,0,76,0,0
/,Uttar Pradesh,5,5,5,1,13.4,0,25,0,0
/mental-health-resources,District of Columbia,7,5,2,1.4,13.4,0,30,0,0
/stigma,Arkansas,4,5,2,0.8,13.4,0,22,0,0
/poster,New York,65,58,14,1.1206896551724100,13.39655172413790,0,261,0,0
/lgbt-center-locator,Tennessee,8,8,2,1,13.375,0,48,0,0
/stress007,Texas,12,11,3,1.0909090909090900,13.363636363636400,0,53,0,0
/,Harju County,3,3,2,1,13.333333333333300,0,15,0,0
/,Makkah Province,3,3,2,1,13.333333333333300,0,13,0,0
/,Rajasthan,6,6,5,1,13.333333333333300,0,35,0,0
/gender001,New Hampshire,4,3,1,1.3333333333333300,13.333333333333300,0,18,0,0
/gender010,West Virginia,4,3,0,1.3333333333333300,13.333333333333300,0,15,0,0
/queer001,Rhode Island,6,3,1,2,13.333333333333300,0,20,0,0
/stigma002,Kentucky,3,3,0,1,13.333333333333300,0,11,0,0
/stress002,Maine,4,4,2,1,13.25,0,26,0,0
/gender,Bavaria,19,13,10,1.4615384615384600,13.23076923076920,0,85,0,0
/,Montana,27,27,24,1,13.222222222222200,0,134,0,0
/crisis-resources,Wisconsin,9,10,4,0.9,13.2,0,50,0,0
/queerness,Kansas,11,10,3,1.1,13.2,0,39,0,0
/lgbt-center-locator,Indiana,14,11,3,1.2727272727272700,13.181818181818200,0,71,0,0
/,Georgia,530,504,423,1.0515873015873000,13.142857142857100,0,2381,0,0
/queer003,Wisconsin,17,14,6,1.2142857142857100,13.142857142857100,0,73,0,0
/gender011,Washington,11,8,0,1.375,13.125,0,32,0,0
/queer003,Texas,35,25,5,1.4,13.12,0,111,0,0
/gender002,Utah,13,12,3,1.0833333333333300,13.083333333333300,0,46,0,0
/,Chaco Province,1,1,1,1,13,0,5,0,0
/,Karnataka,2,2,2,1,13,0,11,0,0
/,Lower Silesian Voivodeship,1,1,1,1,13,0,8,0,0
/,Masovian Voivodeship,6,6,5,1,13,0,35,0,0
/,Santo Domingo Province,1,1,1,1,13,0,5,0,0
/cookiepolicy,Kansas,1,1,1,1,13,0,4,0,0
/crisis-resources,North District,1,1,0,1,13,0,6,0,0
/faq,Puebla,1,1,0,1,13,0,2,0,0
/gender,Gelderland,1,1,0,1,13,0,3,0,0
/gender,Gyeonggi-do,1,1,0,1,13,0,4,0,0
/gender,Maramures County,4,1,0,4,13,0,9,0,0
/gender,Timis County,1,1,1,1,13,0,5,0,0
/gender,Vestland,1,1,0,1,13,0,3,0,0
/gender,Vilnius County,2,1,0,2,13,0,8,0,0
/gender,Wellington,1,1,1,1,13,0,5,0,0
/gender001,Attica,1,1,0,1,13,0,4,0,0
/gender002,Maharashtra,1,1,0,1,13,0,3,0,0
/gender002,Pest County,2,1,0,2,13,0,4,0,0
/gender002,Pichincha,1,1,0,1,13,0,4,0,0
/gender003,Tennessee,3,2,0,1.5,13,0,9,0,0
/gender006,Baghdad Governorate,1,1,0,1,13,0,4,0,0
/gender006,Connecticut,6,4,0,1.5,13,0,21,0,0
/gender006,Jakarta,2,1,0,2,13,0,5,0,0
/gender006,Maryland,18,15,5,1.2,13,0,78,0,0
/gender008,Harju County,1,1,0,1,13,0,3,0,0
/gender008,Ile-de-France,1,1,0,1,13,0,3,0,0
/gender009,North Dakota,2,1,0,2,13,0,6,0,0
/gender009,South Dakota,1,1,0,1,13,0,3,0,0
/gender010,Veracruz,1,1,0,1,13,0,3,0,0
/gender011,Veracruz,1,1,0,1,13,0,4,0,0
/gender101,Imbabura,1,1,1,1,13,0,4,0,0
/guidemap,Massachusetts,7,5,1,1.4,13,0,29,0,0
/guidemap,North Carolina,1,1,0,1,13,0,6,0,0
/lgbt-center-locator,Dubai,1,1,0,1,13,0,6,0,0
/lgbt-center-locator,Timis County,1,1,1,1,13,0,8,0,0
/lgbt-center-locator,Vestland,1,1,0,1,13,0,7,0,0
/lgbt-center-locator,West Bengal,1,1,0,1,13,0,5,0,0
/mental-health-resources,Metro Manila,1,1,1,1,13,0,8,0,0
/pronouns101,Arkansas,3,3,0,1,13,0,10,0,0
/psychtest,County Dublin,1,1,0,1,13,0,6,0,0
/queer001,Ajman,1,1,1,1,13,0,7,0,0
/queer001,Berlin,3,3,1,1,13,0,15,0,0
/queer001,Delhi,3,3,2,1,13,0,16,0,0
/queer001,Wellington,1,1,1,1,13,0,5,0,0
/queer002,Telangana,1,1,0,1,13,0,6,0,0
/queer007,Pennsylvania,2,2,1,1,13,0,10,0,0
/queer010,South Carolina,1,1,0,1,13,0,3,0,0
/research,Maryland,1,1,1,1,13,0,8,0,0
/saved,Washington,5,4,0,1.25,13,0,21,0,0
/sexuality101,Campania,2,2,2,1,13,0,11,0,0
/sexuality101,Westmoreland Parish,1,1,1,1,13,0,7,0,0
/stigma,Auckland,1,1,0,1,13,0,3,0,0
/stigma,Lisbon,1,1,0,1,13,0,3,0,0
/stigma,Rivers,1,1,0,1,13,0,4,0,0
/stigma004,California,28,24,2,1.1666666666666700,13,0,116,0,0
/stigma004,Connecticut,2,2,0,1,13,0,14,0,0
/stigma004,Georgia,2,2,1,1,13,0,11,0,0
/stigma004,Missouri,2,2,0,1,13,0,9,0,0
/stigma009,(not set),1,1,0,1,13,0,4,0,0
/stigma010,Emilia-Romagna,1,1,0,1,13,0,3,0,0
/stigma010,Jalisco,1,1,0,1,13,0,4,0,0
/stigma010,Maryland,1,1,0,1,13,0,3,0,0
/stress,Cluj County,1,1,1,1,13,0,8,0,0
/stress,Tunis,1,1,1,1,13,0,5,0,0
/stress001,Catalonia,2,1,0,2,13,0,6,0,0
/stress001,Hawaii,2,1,0,2,13,0,7,0,0
/stress001,Indiana,9,6,0,1.5,13,0,38,0,0
/stress001,Mississippi,2,1,0,2,13,0,12,0,0
/stress001,Riyadh Province,3,1,0,3,13,0,13,0,0
/stress003,Seoul,1,1,0,1,13,0,4,0,0
/stress004,Utah,2,2,0,1,13,0,5,0,0
/stress005,Nevada,0,1,0,0,13,0,4,0,0
/tes,California,1,1,1,1,13,0,5,0,0
/whoyouare,Upper Austria,1,1,1,1,13,0,6,0,0
/aps,Illinois,10,11,10,0.9090909090909090,12.909090909090900,0,50,0,0
/cookiepolicy,Illinois,7,6,4,1.1666666666666700,12.833333333333300,0,26,0,0
/stress005,New Jersey,5,6,3,0.8333333333333330,12.833333333333300,0,43,0,0
/gender003,California,25,21,5,1.1904761904761900,12.761904761904800,0,119,0,0
/gender,Delaware,4,4,2,1,12.75,0,15,0,0
/gender006,North Carolina,26,22,2,1.1818181818181800,12.727272727272700,0,95,0,0
/queer001,Kentucky,8,7,3,1.1428571428571400,12.714285714285700,0,34,0,0
/,Bucharest,11,10,10,1.1,12.7,0,46,0,0
/stress001,District of Columbia,14,10,3,1.4,12.7,0,58,0,0
/,Basque Country,5,3,2,1.6666666666666700,12.666666666666700,0,15,0,0
/gender,Baden-Wurttemberg,4,3,1,1.3333333333333300,12.666666666666700,0,14,0,0
/gender008,Minnesota,4,3,0,1.3333333333333300,12.666666666666700,0,15,0,0
/gender012,Utah,3,3,0,1,12.666666666666700,0,11,0,0
/queer004,Louisiana,3,3,0,1,12.666666666666700,0,7,0,0
/stress,Arkansas,9,9,2,1,12.666666666666700,0,31,0,0
/stress,Tel Aviv District,2,3,0,0.6666666666666670,12.666666666666700,0,10,0,0
/gender003,Ohio,9,8,5,1.125,12.625,0,45,0,0
/gender002,North Carolina,21,15,3,1.4,12.6,0,60,0,0
/mental-health-resources,New South Wales,6,5,4,1.2,12.6,0,24,0,0
/,Hessen,25,24,22,1.0416666666666700,12.583333333333300,0,115,0,0
/queer003,Virginia,19,16,4,1.1875,12.5625,0,62,0,0
/,Attica,9,9,7,1,12.555555555555600,0,36,0,0
/gender001,Missouri,26,23,2,1.1304347826087000,12.521739130434800,0,87,0,0
/,Groningen,2,2,2,1,12.5,0,11,0,0
/,Saxony,4,4,3,1,12.5,0,17,0,0
/,Wales,6,4,3,1.5,12.5,0,36,0,0
/about,Budapest,2,2,2,1,12.5,0,14,0,0
/crisis-resources,Queensland,2,2,1,1,12.5,0,10,0,0
/crisis-resources,Tennessee,10,10,3,1,12.5,0,55,0,0
/gender,Auckland,2,2,1,1,12.5,0,8,0,0
/gender,New Taipei City,2,2,1,1,12.5,0,7,0,0
/gender001,Cluj County,11,2,1,5.5,12.5,0,33,0,0
/lgbt-center-locator,Montana,4,2,0,2,12.5,0,14,0,0
/queerness,Nova Scotia,4,4,1,1,12.5,0,16,0,0
/research,Indiana,2,2,2,1,12.5,0,14,0,0
/saved,Alabama,2,2,0,1,12.5,0,7,0,0
/stigma004,Maryland,2,2,0,1,12.5,0,8,0,0
/stigma004,New South Wales,2,2,0,1,12.5,0,6,0,0
/stress,Guanajuato,2,2,0,1,12.5,0,5,0,0
/stress001,Ile-de-France,2,2,2,1,12.5,0,12,0,0
/stress003,Maine,1,2,0,0.5,12.5,0,6,0,0
/stress009,Ohio,3,2,0,1.5,12.5,0,12,0,0
/stress011,Virginia,2,2,0,1,12.5,0,8,0,0
/lgbt-center-locator,California,102,87,23,1.1724137931034500,12.425287356321800,0,578,0,0
/gender009,Oregon,17,12,2,1.4166666666666700,12.416666666666700,0,56,0,0
/,Nebraska,85,82,67,1.0365853658536600,12.414634146341500,0,381,0,0
/gender012,Massachusetts,6,5,2,1.2,12.4,0,32,0,0
/queer003,Florida,19,15,2,1.2666666666666700,12.4,0,65,0,0
/queerness,Metro Manila,6,5,2,1.2,12.4,0,28,0,0
/gender006,Minnesota,7,8,2,0.875,12.375,0,31,0,0
/,South Australia,9,9,7,1,12.333333333333300,0,44,0,0
/gender001,Bavaria,3,3,2,1,12.333333333333300,0,14,0,0
/gender003,Colorado,9,9,0,1,12.333333333333300,0,30,0,0
/stigma004,Ohio,3,3,0,1,12.333333333333300,0,11,0,0
/stigma005,Alabama,3,3,0,1,12.333333333333300,0,8,0,0
